## Photo related traits
portrait1;Portrait;;;;;;;;;;;;;x
portrait2;Portrait;;;;;;;;;;;;;x
portrait3;Portrait;;;;;;;;;;;;;x
portrait4;Portrait;;;;;;;;;;;;;x
portrait5;Portrait;;;;;;;;;;;;;x
portrait6;Portrait;;;;;;;;;;;;;x
portrait7;Portrait;;;;;;;;;;;;;x
portrait8;Portrait;;;;;;;;;;;;;x
portrait9;Portrait;;;;;;;;;;;;;x
portrait10;Portrait;;;;;;;;;;;;;x
portrait11;Portrait;;;;;;;;;;;;;x
portrait12;Portrait;;;;;;;;;;;;;x
portrait13;Portrait;;;;;;;;;;;;;x
portrait14;Portrait;;;;;;;;;;;;;x
portrait15;Portrait;;;;;;;;;;;;;x
portrait16;Portrait;;;;;;;;;;;;;x
portrait17;Portrait;;;;;;;;;;;;;x
portrait18;Portrait;;;;;;;;;;;;;x
portrait19;Portrait;;;;;;;;;;;;;x
portrait20;Portrait;;;;;;;;;;;;;x
portrait21;Portrait;;;;;;;;;;;;;x
portrait22;Portrait;;;;;;;;;;;;;x
portrait23;Portrait;;;;;;;;;;;;;x
portrait24;Portrait;;;;;;;;;;;;;x
portrait25;Portrait;;;;;;;;;;;;;x
portrait26;Portrait;;;;;;;;;;;;;x
portrait27;Portrait;;;;;;;;;;;;;x
portrait28;Portrait;;;;;;;;;;;;;x
portrait29;Portrait;;;;;;;;;;;;;x
portrait30;Portrait;;;;;;;;;;;;;x
portrait31;Portrait;;;;;;;;;;;;;x
portrait32;Portrait;;;;;;;;;;;;;x
portrait33;Portrait;;;;;;;;;;;;;x
portrait34;Portrait;;;;;;;;;;;;;x
portrait35;Portrait;;;;;;;;;;;;;x
portrait36;Portrait;;;;;;;;;;;;;x
portrait37;Portrait;;;;;;;;;;;;;x
portrait38;Portrait;;;;;;;;;;;;;x
portrait39;Portrait;;;;;;;;;;;;;x
portrait40;Portrait;;;;;;;;;;;;;x
portrait41;Portrait;;;;;;;;;;;;;x
portrait42;Portrait;;;;;;;;;;;;;x
portrait43;Portrait;;;;;;;;;;;;;x
portrait44;Portrait;;;;;;;;;;;;;x
portrait45;Portrait;;;;;;;;;;;;;x
portrait46;Portrait;;;;;;;;;;;;;x
portrait47;Portrait;;;;;;;;;;;;;x
portrait48;Portrait;;;;;;;;;;;;;x
portrait49;Portrait;;;;;;;;;;;;;x
portrait50;Portrait;;;;;;;;;;;;;x
portrait51;Portrait;;;;;;;;;;;;;x
portrait52;Portrait;;;;;;;;;;;;;x
portrait53;Portrait;;;;;;;;;;;;;x
portrait54;Portrait;;;;;;;;;;;;;x
portrait55;Portrait;;;;;;;;;;;;;x
