#CODE;ENGLISH;;;;;;;;;;;;;x
dw_offmap_name_lilith;Lilith's Eden;;;;;;;;;;;;;x
dw_offmap_currency_lilith;Favor;;;;;;;;;;;;;x
title_mother_lilith;Mother;;;;;;;;;;;;;x
dw_offmap_lilith_voice;Mother's Voice;;;;;;;;;;;;;x
LILITH_VOICE_TITLE_FEMALE;Voice;;;;;;;;;;;;;x
LILITH_VOICE_TITLE_MALE;Voice;;;;;;;;;;;;;x
LILITH_VOICE_TITLE_FOA;Esteemed Mother's Voice;;;;;;;;;;;;;x
e_offmap_lilith_voice;Will of Lilith;;;;;;;;;;;;;x
e_offmap_lilith_voice_adj;will;;;;;;;;;;;;;x
likes_angels;Angles;;;;;;;;;;;;;x
likes_fae;Fae;;;;;;;;;;;;;x
dw_offmap_name_wellspring;Wellspring of Magic;;;;;;;;;;;;;x
e_offmap_wellspring_protector;Protector;;;;;;;;;;;;;x
e_offmap_wellspring_protector_adj;guard;;;;;;;;;;;;;x
title_wellspring; ;;;;;;;;;;;;;x
dw_offmap_currency_wellspring;Mana;;;;;;;;;;;;;x
WELLSPRING_PROTECTOR_TITLE_FEMALE;Protector;;;;;;;;;;;;;x
WELLSPRING_PROTECTOR_TITLE_MALE;Protector;;;;;;;;;;;;;x
WELLSPRING_PROTECTOR_TITLE_FOA;Great Ward;;;;;;;;;;;;;x
